   395    0.17605E+04    0.21756E+02    0.86401E+01
   396    0.17541E+04    0.21754E+02    0.67013E+01
   397    0.17481E+04    0.21748E+02    0.47701E+01
   398    0.17426E+04    0.21738E+02    0.28474E+01
   399    0.17375E+04    0.21723E+02    0.93390E+00
   400    0.17329E+04    0.21704E+02   -0.96950E+00
   401    0.17287E+04    0.21681E+02   -0.28620E+01
   402    0.17250E+04    0.21653E+02   -0.47431E+01
   403    0.17217E+04    0.21621E+02   -0.66121E+01
   404    0.17188E+04    0.21584E+02   -0.84686E+01
   405    0.17163E+04    0.21544E+02   -0.10312E+02
   406    0.17143E+04    0.21499E+02   -0.12141E+02
   407    0.17127E+04    0.21450E+02   -0.13957E+02
   408    0.17115E+04    0.21397E+02   -0.15757E+02
   409    0.17106E+04    0.21340E+02   -0.17542E+02
   410    0.17102E+04    0.21280E+02   -0.19311E+02
   411    0.17102E+04    0.21215E+02   -0.21063E+02
   412    0.17105E+04    0.21147E+02   -0.22799E+02
   413    0.17112E+04    0.21075E+02   -0.24516E+02
   414    0.17123E+04    0.20999E+02   -0.26216E+02
   415    0.17137E+04    0.20919E+02   -0.27897E+02
   416    0.17155E+04    0.20836E+02   -0.29558E+02
   417    0.17176E+04    0.20750E+02   -0.31199E+02
   418    0.17200E+04    0.20660E+02   -0.32820E+02
   419    0.17228E+04    0.20566E+02   -0.34420E+02
   420    0.17260E+04    0.20469E+02   -0.35998E+02
   421    0.17294E+04    0.20369E+02   -0.37554E+02
   422    0.17331E+04    0.20266E+02   -0.39087E+02
   423    0.17372E+04    0.20160E+02   -0.40597E+02
   424    0.17416E+04    0.20050E+02   -0.42083E+02
   425    0.17462E+04    0.19938E+02   -0.43545E+02
   426    0.17512E+04    0.19822E+02   -0.44981E+02
   427    0.17564E+04    0.19704E+02   -0.46392E+02
   428    0.17619E+04    0.19583E+02   -0.47777E+02
   429    0.17676E+04    0.19458E+02   -0.49135E+02
   430    0.17737E+04    0.19332E+02   -0.50466E+02
   431    0.17800E+04    0.19202E+02   -0.51770E+02
   432    0.17865E+04    0.19070E+02   -0.53044E+02
   433    0.17933E+04    0.18935E+02   -0.54290E+02
   434    0.18003E+04    0.18798E+02   -0.55506E+02
   435    0.18075E+04    0.18658E+02   -0.56693E+02
   436    0.18150E+04    0.18516E+02   -0.57848E+02
   437    0.18227E+04    0.18371E+02   -0.58973E+02
   438    0.18305E+04    0.18224E+02   -0.60065E+02
   439    0.18386E+04    0.18075E+02   -0.61126E+02
   440    0.18469E+04    0.17924E+02   -0.62153E+02
   441    0.18554E+04    0.17771E+02   -0.63147E+02
   442    0.18641E+04    0.17615E+02   -0.64107E+02
   443    0.18729E+04    0.17458E+02   -0.65032E+02
   444    0.18819E+04    0.17299E+02   -0.65922E+02
   445    0.18911E+04    0.17137E+02   -0.66777E+02
   446    0.19005E+04    0.16974E+02   -0.67595E+02
   447    0.19099E+04    0.16810E+02   -0.68376E+02
   448    0.19196E+04    0.16643E+02   -0.69120E+02
   449    0.19294E+04    0.16475E+02   -0.69826E+02
   450    0.19393E+04    0.16305E+02   -0.70493E+02
   451    0.19493E+04    0.16134E+02   -0.71122E+02
   452    0.19595E+04    0.15961E+02   -0.71712E+02
   453    0.19697E+04    0.15787E+02   -0.72263E+02
   454    0.19801E+04    0.15612E+02   -0.72776E+02
   455    0.19906E+04    0.15435E+02   -0.73251E+02
   456    0.20011E+04    0.15258E+02   -0.73688E+02
   457    0.20118E+04    0.15080E+02   -0.74088E+02
   458    0.20225E+04    0.14901E+02   -0.74451E+02
   459    0.20333E+04    0.14721E+02   -0.74777E+02
   460    0.20442E+04    0.14541E+02   -0.75066E+02
   461    0.20551E+04    0.14360E+02   -0.75319E+02
   462    0.20661E+04    0.14179E+02   -0.75537E+02
   463    0.20772E+04    0.13998E+02   -0.75718E+02
   464    0.20882E+04    0.13816E+02   -0.75865E+02
   465    0.20993E+04    0.13635E+02   -0.75976E+02
   466    0.21105E+04    0.13453E+02   -0.76053E+02
   467    0.21216E+04    0.13272E+02   -0.76094E+02
   468    0.21328E+04    0.13091E+02   -0.76102E+02
   469    0.21440E+04    0.12911E+02   -0.76076E+02
   470    0.21552E+04    0.12731E+02   -0.76016E+02
   471    0.21663E+04    0.12551E+02   -0.75923E+02
   472    0.21775E+04    0.12373E+02   -0.75797E+02
   473    0.21886E+04    0.12195E+02   -0.75638E+02
   474    0.21997E+04    0.12018E+02   -0.75446E+02
   475    0.22108E+04    0.11842E+02   -0.75222E+02
   476    0.22218E+04    0.11668E+02   -0.74967E+02
   477    0.22328E+04    0.11494E+02   -0.74679E+02
   478    0.22438E+04    0.11322E+02   -0.74361E+02
   479    0.22546E+04    0.11152E+02   -0.74011E+02
   480    0.22655E+04    0.10983E+02   -0.73631E+02
   481    0.22762E+04    0.10816E+02   -0.73220E+02
   482    0.22869E+04    0.10650E+02   -0.72779E+02
   483    0.22974E+04    0.10487E+02   -0.72307E+02
   484    0.23079E+04    0.10325E+02   -0.71807E+02
   485    0.23183E+04    0.10166E+02   -0.71277E+02
   486    0.23286E+04    0.10009E+02   -0.70718E+02
   487    0.23387E+04    0.98537E+01   -0.70130E+02
   488    0.23488E+04    0.97014E+01   -0.69513E+02
   489    0.23587E+04    0.95516E+01   -0.68869E+02
   490    0.23685E+04    0.94044E+01   -0.68197E+02
   491    0.23781E+04    0.92601E+01   -0.67496E+02
   492    0.23876E+04    0.91186E+01   -0.66769E+02
   493    0.23970E+04    0.89801E+01   -0.66015E+02
   494    0.24062E+04    0.88447E+01   -0.65234E+02
   495    0.24152E+04    0.87126E+01   -0.64426E+02
   496    0.24240E+04    0.85837E+01   -0.63592E+02
   497    0.24327E+04    0.84583E+01   -0.62732E+02
   498    0.24412E+04    0.83363E+01   -0.61847E+02
   499    0.24495E+04    0.82181E+01   -0.60936E+02
   500    0.24576E+04    0.81035E+01   -0.60001E+02
   501    0.24655E+04    0.79928E+01   -0.59041E+02
   502    0.24731E+04    0.78860E+01   -0.58056E+02
   503    0.24806E+04    0.77832E+01   -0.57049E+02
   504    0.24879E+04    0.76842E+01   -0.56019E+02
   505    0.24950E+04    0.75893E+01   -0.54968E+02
